Invoice_no_json,Client_name_json,Seller_name_json,Item_desc_json,Quantity_json,Total_price_json,Item_desc_clean_json,Matched_Item_desc,File Name,Invoice_no_ocr,Client_name_ocr,Seller_name_ocr,Item_desc_ocr,Quantity,Total_price,Item_desc_clean_ocr,Quantity_diff,Quantity_error_pct,Total_price_diff,Total_price_error_pct,Total_price_label
54795998,"Duarte, Grant and Moran","Williams, Norman and Caldwell",Tumbling by Caela Carter,3.0,14.82,tumbling by caela carter,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,-24.18,163.1578947368421,1
46939079,"Clark, Greene and Lewis",Thomas Inc,Sasinowski M-Legacy Of Ra\nBOOK NEW,2.0,42.68,sasinowski mlegacy of ranbook new,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,1.0,50.0,27.28,63.917525773195884,1
56379795,Lee-Howell,Love Ltd,Enough By Helen Roseveare,2.0,19.49,enough by helen roseveare,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,1.0,50.0,4.089999999999998,20.98512057465366,1
56379795,Lee-Howell,Love Ltd,Michelangelo and the Popes Ceiling by Ross King,1.0,4.94,michelangelo and the popes ceiling by ross king,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,-34.06,689.4736842105262,1
56379795,Lee-Howell,Love Ltd,Gulag archipelago / Gulag Archipelago Volume 2 / 1st edition paperbacks,2.0,66.0,gulag archipelago  gulag archipelago volume 2  1st edition paperbacks,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,1.0,50.0,19.450000000000003,29.469696969696972,1
56379795,Lee-Howell,Love Ltd,Philadelphia Museum of Art: Handbook of the Collec,2.0,9.88,philadelphia museum of art handbook of the collec,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,-12.12,122.67206477732793,1
56379795,Lee-Howell,Love Ltd,Most famous bracelet in the world,4.0,88.0,most famous bracelet in the world,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,49.0,55.68181818181818,1
39400829,"Reynolds, Gonzales and Meyer",Smith-Guerrero,"Intel Compute Stick (32GB, Intel Atom, 1.33GHz, 2GB) PC Desktop",3.0,148.5,intel compute stick 32gb intel atom 133ghz 2gb pc desktop,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,109.5,73.73737373737373,1
39400829,"Reynolds, Gonzales and Meyer",Smith-Guerrero,Quality Dell Windows XP Pro Desktop PC Computer Core 2 vPro 4Gb 250Gb DVD WiFi,4.0,527.96,quality dell windows xp pro desktop pc computer core 2 vpro 4gb 250gb dvd wifi,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,488.96000000000004,92.6130767482385,1
39400829,"Reynolds, Gonzales and Meyer",Smith-Guerrero,Dell Desktop Computer PC Core i5 3.1GHz 8GB RAM 500GB HD Wifi DVD Windows 10,3.0,412.34,dell desktop computer pc core i5 31ghz 8gb ram 500gb hd wifi dvd windows 10,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,2.0,66.66666666666666,396.94,96.26521802396081,1
39400829,"Reynolds, Gonzales and Meyer",Smith-Guerrero,Custom Gaming Computer Ryzen 7 2700 32GB DDR4 Nvidia RTX 2060 RGB SSD 500GB HDD,5.0,6007.49,custom gaming computer ryzen 7 2700 32gb ddr4 nvidia rtx 2060 rgb ssd 500gb hdd,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,5968.49,99.35081040501107,1
65643191,Johnson-Alvarez,Thompson Inc,The Fall of Berlin 1945 by\nAntony Beevor,5.0,24.7,the fall of berlin 1945 bynantony beevor,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,-14.3,57.89473684210527,1
65643191,Johnson-Alvarez,Thompson Inc,Fundamentals of Cosmobiology. A Correspondence Study. Eleonora Kimmel (1972) SC,2.0,21.89,fundamentals of cosmobiology a correspondence study eleonora kimmel 1972 sc,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,1.0,50.0,6.49,29.64824120603015,1
65643191,Johnson-Alvarez,Thompson Inc,The Trapper's Bible: The Most Complete Guide on Trapping and Hunting Tips Ever,1.0,14.84,the trappers bible the most complete guide on trapping and hunting tips ever,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,-95.16,641.2398921832885,1
56576694,Brown-Schmitt,"Johnson, Miller and Stanley",The Art of Glen Loates,4.0,26.75,the art of glen loates,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,3.0,75.0,11.35,42.429906542056074,1
31470773,May Inc,"Johnston, Byrd and Hendrix",Super Nintendo SNES System\nConsole Controller & Cables -\nSNS-001 + 3 Games,1.0,114.39,super nintendo snes systemnconsole controller  cables nsns001  3 games,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,4.390000000000001,3.8377480548999046,0
31470773,May Inc,"Johnston, Byrd and Hendrix",Nintendo Switch Lite Gray\nCONSOLE ONLY - No\nAccessories or Charger [B5-2],3.0,445.5,nintendo switch lite graynconsole only  nonaccessories or charger b52,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,2.0,66.66666666666666,430.1,96.54320987654322,1
30955348,"Fox, Munoz and Brown",Kaufman-Hopkins,Custom Build HP EliteDesk 800 G1 Tower i5-4570 3.20GHz Desktop Computer PC,2.0,274.98,custom build hp elitedesk 800 g1 tower i54570 320ghz desktop computer pc,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,1.0,50.0,259.58000000000004,94.39959269765075,1
30955348,"Fox, Munoz and Brown",Kaufman-Hopkins,GAMING PC Desktop Computer RGB BUNDLE Intel CORE i7 16GB RAM Nvidia GTX 1650 1TB,1.0,626.99,gaming pc desktop computer rgb bundle intel core i7 16gb ram nvidia gtx 1650 1tb,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,611.59,97.54382047560568,1
30955348,"Fox, Munoz and Brown",Kaufman-Hopkins,Dell Desktop Computer Optiplex 790 Tower PC Core i5 8GB 500GB Windows 10 Pro,5.0,824.73,dell desktop computer optiplex 790 tower pc core i5 8gb 500gb windows 10 pro,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,809.33,98.13272222424308,1
30955348,"Fox, Munoz and Brown",Kaufman-Hopkins,Ryzen Gaming Computer,4.0,3308.8,ryzen gaming computer,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,3.0,75.0,3293.4,99.5345744680851,1
56418581,"Cruz, Nichols and Fischer",Watkins Inc,6'x3' Elegant Marble Black Top\nDining Table Italian Inlay\nFurniture Decor E964B,4.0,24065.27,6x3 elegant marble black topndining table italian inlaynfurniture decor e964b,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,24026.27,99.8379407336797,1
56418581,"Cruz, Nichols and Fischer",Watkins Inc,54 Inches Marble Dinning Table\nTop Hand Crafted Reception\nTable Home Furniture,2.0,9794.4,54 inches marble dinning tablentop hand crafted receptionntable home furniture,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,9772.4,99.77538185085355,1
56418581,"Cruz, Nichols and Fischer",Watkins Inc,25 Inches Black Marble Center\nTable Top with Multi Stones\nCoffee Table for Home,1.0,804.37,25 inches black marble centerntable top with multi stonesncoffee table for home,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,694.37,86.32470131904472,1
64678621,Becker Group,Sanchez Inc,Lands' End Kids Boys Snow Winter Boots Size 5 Blue Warm Zip Up Easy On Easy Off,2.0,20.9,lands end kids boys snow winter boots size 5 blue warm zip up easy on easy off,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,-1.1000000000000014,5.26315789473685,1
64678621,Becker Group,Sanchez Inc,Cherokee Boys Grayton Skate Shoes 12 Surf Skate Casual 12K Black Extra Laces 12Y,4.0,87.96,cherokee boys grayton skate shoes 12 surf skate casual 12k black extra laces 12y,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,0.0,0.0,-22.040000000000006,25.056844020009105,1
64678621,Becker Group,Sanchez Inc,Joma Boys Youth Gol-102 Soccer Cleats Shoes Size 1.5 White Red 1.5Y NEW,1.0,21.99,joma boys youth gol102 soccer cleats shoes size 15 white red 15y new,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,-17.01,77.35334242837655,1
71449499,Peters-Santiago,Juarez PLC,PRETTY GOOD JOKE BOOK 2nd ED (Prairie Home Compani,5.0,24.7,pretty good joke book 2nd ed prairie home compani,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,9.299999999999999,37.65182186234817,1
71449499,Peters-Santiago,Juarez PLC,Dutch Cooking (The Netherlands Cookbook) by Heleen A. M. Halverhout Book The,3.0,41.68,dutch cooking the netherlands cookbook by heleen a m halverhout book the,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,2.0,66.66666666666666,19.68,47.216890595009595,1
71449499,Peters-Santiago,Juarez PLC,Our Family Tree A History of Our Family,1.0,4.94,our family tree a history of our family,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,0.0,0.0,-41.61,842.3076923076922,1
71449499,Peters-Santiago,Juarez PLC,Spectacular Ireland Coffee Table Book - very large,5.0,55.0,spectacular ireland coffee table book  very large,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,39.6,72.0,1
71449499,Peters-Santiago,Juarez PLC,The Real World of Jane Austen,1.0,35.13,the real world of jane austen,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,-3.8699999999999974,11.01622544833475,1
17345626,Hunt Group,"Stewart, Howard and Williams",Sony PlayStation 5 Console - White - Disc Version - CONFIRMED PRE ORDER PS5,3.0,1649.97,sony playstation 5 console  white  disc version  confirmed pre order ps5,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,2.0,66.66666666666666,1634.57,99.06664969666114,1
17345626,Hunt Group,"Stewart, Howard and Williams",Sony PlayStation 3 150GB Charcoal Black Console (Used),5.0,769.95,sony playstation 3 150gb charcoal black console used,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,754.5500000000001,97.99987012143646,1
17345626,Hunt Group,"Stewart, Howard and Williams",Nintendo Wii Console Mario Kart Controller Wii Fit 2 Board Remotes Game BUNDLE,2.0,439.93,nintendo wii console mario kart controller wii fit 2 board remotes game bundle,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,400.93,91.13495328802308,1
17345626,Hunt Group,"Stewart, Howard and Williams",Playstation 2 Slim console white SCPH-90000 boxed Japan PS2 System,4.0,875.6,playstation 2 slim console white scph90000 boxed japan ps2 system,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,836.6,95.5459113750571,1
17345626,Hunt Group,"Stewart, Howard and Williams",Sony PlayStation 2 Console - Black (SCPH-39001) w/ 2 Controllers and 5 Games,5.0,439.95,sony playstation 2 console  black scph39001 w 2 controllers and 5 games,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,1.0,20.0,329.95,74.99715876804183,1
17345626,Hunt Group,"Stewart, Howard and Williams",Working - Super Nintendo SNES Original System Console w/ Mario World!,1.0,93.5,working  super nintendo snes original system console w mario world,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,-16.5,17.647058823529413,1
42981942,Jones Inc,Huerta and Sons,Fila Shoes Sneakers Kids size 11\nRed black Gray,1.0,16.5,fila shoes sneakers kids size 11nred black gray,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,-22.5,136.36363636363635,1
53766818,"Daniels, Jensen and Hernandez",Deleon Ltd,"KushyShoo Children Kid Rain\nBoot Shoes Rubber, Monkey,\nSize Youth 1",3.0,75.87,kushyshoo children kid rainnboot shoes rubber monkeynsize youth 1,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,2.0,66.66666666666666,60.470000000000006,79.7021220508765,1
53766818,"Daniels, Jensen and Hernandez",Deleon Ltd,Joma Boys Youth Super Copa\n102 Soccer Cleats 1.5 White\nYellow Blue Futbol NEW,3.0,65.97,joma boys youth super copan102 soccer cleats 15 whitenyellow blue futbol new,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-1.0,33.33333333333333,-44.03,66.74245869334547,1
53766818,"Daniels, Jensen and Hernandez",Deleon Ltd,Harry Potter Hogwarts Adult\nChild Robe Cloak Halloween\nCOS Costumes Party Xmas.,4.0,76.91,harry potter hogwarts adultnchild robe cloak halloweenncos costumes party xmas,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,3.0,75.0,61.51,79.97659602132362,1
53766818,"Daniels, Jensen and Hernandez",Deleon Ltd,KEEN Kids Newport H2 Blue\nHiking Waterproof Sport\nSandals Size 6,2.0,39.6,keen kids newport h2 bluenhiking waterproof sportnsandals size 6,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-2.0,100.0,-70.4,177.7777777777778,1
53766818,"Daniels, Jensen and Hernandez",Deleon Ltd,Jordan B'Loyal Boys Grade\nSchool Sneakers US 3Y,1.0,9.9,jordan bloyal boys gradenschool sneakers us 3y,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,-5.5,55.55555555555556,1
53766818,"Daniels, Jensen and Hernandez",Deleon Ltd,Nike Shoes Size 7,2.0,19.03,nike shoes size 7,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-2.0,100.0,-90.97,478.03468208092477,1
24489313,Hernandez-Fleming,Roach Group,16 Inches Marble Coffee Table\nTop Inlay with Multi Stone at\nBorder Game Table,4.0,1234.2,16 inches marble coffee tablentop inlay with multi stone atnborder game table,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,0.0,0.0,1124.2,91.0873440285205,1
94695871,Mccarty-Carroll,Matthews-Bailey,Blue Shiny Stone Floral Art\nDinning Table Top Marble\nKitchen Table Top 48 Inches,1.0,4356.0,blue shiny stone floral artndinning table top marblenkitchen table top 48 inches,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,4317.0,99.10468319559229,1
65128151,"Rogers, Floyd and Smith","Miller, Wright and Clark",Luke s Fate Star Wars,1.0,4.94,luke s fate star wars,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,-10.46,211.7408906882591,1
65128151,"Rogers, Floyd and Smith","Miller, Wright and Clark",Merry Robin Hood by H. Pyle\nNew Sealed Illustrated Leather\nBound Gift Hardback,2.0,43.98,merry robin hood by h pylennew sealed illustrated leathernbound gift hardback,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,1.0,50.0,-2.5700000000000003,5.843565256934972,1
65128151,"Rogers, Floyd and Smith","Miller, Wright and Clark",HIROSHIGE One Hundred\nFamous views of Edo by\nTaschen NEW HARDCOVER,1.0,26.65,hiroshige one hundrednfamous views of edo byntaschen new hardcover,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,0.0,0.0,4.649999999999999,17.448405253283298,1
62261351,Calhoun Ltd,Mcdowell PLC,Joma Youth Boys Gol 205 Piso Multitaco Soccer Cleats 5.5 White Blue Yellow NEW,2.0,43.98,joma youth boys gol 205 piso multitaco soccer cleats 55 white blue yellow new,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,4.979999999999997,11.323328785811725,1
77833987,Houston Group,Freeman and Sons,Introduction to Thematic Cartography,1.0,9.89,introduction to thematic cartography,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,0.0,0.0,-12.11,122.44691607684528,1
77833987,Houston Group,Freeman and Sons,Sonic Wind The Story of John Paul Stapp and How a Renegade Doctor Be,1.0,4.94,sonic wind the story of john paul stapp and how a renegade doctor be,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,0.0,0.0,-17.06,345.3441295546558,1
77833987,Houston Group,Freeman and Sons,Entertaining,1.0,4.94,entertaining,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,-34.06,689.4736842105262,1
77833987,Houston Group,Freeman and Sons,Rebecca to the Rescue (American Girl (Quality)),2.0,10.76,rebecca to the rescue american girl quality,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,1.0,50.0,-35.79,332.6208178438662,1
77833987,Houston Group,Freeman and Sons,Gulag archipelago / Gulag Archipelago Volume 2 / 1st edition paperbacks,3.0,99.0,gulag archipelago  gulag archipelago volume 2  1st edition paperbacks,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,2.0,66.66666666666666,52.45,52.97979797979798,1
17545286,Obrien Group,Anderson-Bryant,Nordic Braided Tassels Sofa Rugs Area Rug Soft Mat Palm Leaves Room Carpet,4.0,820.78,nordic braided tassels sofa rugs area rug soft mat palm leaves room carpet,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,0.0,0.0,710.78,86.59811398913229,1
17545286,Obrien Group,Anderson-Bryant,YILONG 6.56'x9.84' Blue Handknotted Silk Carpet Easy to Clean Indoor Rug YWX137A,2.0,10560.0,yilong 656x984 blue handknotted silk carpet easy to clean indoor rug ywx137a,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,10538.0,99.79166666666667,1
17545286,Obrien Group,Anderson-Bryant,6'8 x 5' Handwoven Afghan Kilim Wool Area Rug Kelim Tapis Oriental Carpet #4434,4.0,1139.6,68 x 5 handwoven afghan kilim wool area rug kelim tapis oriental carpet 4434,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,1100.6,96.57774657774658,1
17545286,Obrien Group,Anderson-Bryant,Carton Tiger Print Area Rug Faux Skin Rug Hide Cute Carpet Floor Mat Home Decor,5.0,60.45,carton tiger print area rug faux skin rug hide cute carpet floor mat home decor,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,4.0,80.0,45.050000000000004,74.52440033085195,1
17545286,Obrien Group,Anderson-Bryant,Sheepskin Shaggy Faux Fur Silky Plush Soft Fabric Rectangular Rug Doormat Carpet,2.0,19.78,sheepskin shaggy faux fur silky plush soft fabric rectangular rug doormat carpet,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,-19.22,97.16885743174923,1
17545286,Obrien Group,Anderson-Bryant,YILONG 4'x6' Golden Antique Handmade Silk Area Rugs Home Furniture Carpet 087B,5.0,26400.0,yilong 4x6 golden antique handmade silk area rugs home furniture carpet 087b,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,4.0,80.0,26378.0,99.91666666666667,1
50343017,Christian-Krueger,Hayes and Sons,DC Kids Pixie 3 Sneaker (Toddler/Little Kid/Big Kid) Color WHITE/BATTLESHIP,1.0,55.0,dc kids pixie 3 sneaker toddlerlittle kidbig kid color whitebattleship,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,-55.0,100.0,1
50343017,Christian-Krueger,Hayes and Sons,jordan 3 white cement size 13.5 kids youth boys,5.0,105.0,jordan 3 white cement size 135 kids youth boys,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,4.0,80.0,83.0,79.04761904761905,1
91394927,Burke-Reynolds,"Dixon, Trujillo and Evans",Silky Fake Fur Fluffy Carpet Non-slip Shaggy Area Rug Floor Mat White+Brown,1.0,16.07,silky fake fur fluffy carpet nonslip shaggy area rug floor mat whitebrown,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,0.0,0.0,-5.93,36.90105787181083,1
91394927,Burke-Reynolds,"Dixon, Trujillo and Evans","KEEP OFF classic Patterned Carpet, Fan Carpet Non Slip Floor Carpet,Teen's Carp",5.0,489.5,keep off classic patterned carpet fan carpet non slip floor carpetteens carp,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,450.5,92.03268641470889,1
