DateTime,IP_Address,Method,URI_Stem,Status,Bytes,Country
2026-04-11 20:54:18,197.242.234.248,GET,/tools/automated_risk_score,200,4744,South Africa
2026-04-11 21:09:18,197.218.92.194,GET,/services/realtime_threat_map,200,7001,Mozambique
2026-04-11 21:26:18,196.216.169.170,GET,/ai/advisory_chat_start,200,2036,Botswana
2026-04-11 21:38:18,196.216.233.229,GET,/ai/advisory_chat_start,500,8175,Botswana
2026-04-11 22:54:18,196.216.131.232,GET,/services/realtime_threat_map,200,2976,Botswana
2026-04-11 23:02:18,197.188.150.49,GET,/portal/dashboard.html,200,6224,Namibia
2026-04-11 23:38:18,168.167.251.187,GET,/portal/dashboard.html,200,2555,Botswana
2026-04-12 00:18:18,168.167.253.55,GET,/services/realtime_threat_map,200,4543,Botswana
2026-04-12 00:41:18,41.223.205.38,GET,/portal/dashboard.html,200,5585,Angola
2026-04-12 01:41:18,197.188.186.127,GET,/portal/dashboard.html,200,9768,Namibia
2026-04-12 01:52:18,41.221.204.76,GET,/portal/dashboard.html,200,9429,Mozambique
2026-04-12 02:23:18,197.188.120.246,GET,/tools/automated_risk_score,200,6523,Namibia
2026-04-12 03:07:18,197.242.167.141,GET,/ai/advisory_chat_start,404,4986,South Africa
2026-04-12 03:07:18,197.218.83.203,GET,/tools/automated_risk_score,200,6917,Mozambique
2026-04-12 03:20:18,197.242.211.71,GET,/portal/dashboard.html,500,4286,South Africa
2026-04-12 04:01:18,41.190.244.11,GET,/services/realtime_threat_map,500,2415,Malawi
2026-04-12 06:38:18,168.167.109.241,GET,/portal/dashboard.html,500,8484,Botswana
2026-04-12 06:42:18,168.167.77.102,GET,/services/realtime_threat_map,200,6351,Botswana
2026-04-12 06:56:18,196.202.208.1,GET,/portal/dashboard.html,200,2890,Lesotho
2026-04-12 06:56:18,41.222.76.26,GET,/ai/advisory_chat_start,200,6622,Zambia
2026-04-12 07:09:18,102.129.3.155,GET,/services/realtime_threat_map,200,8601,South Africa
2026-04-12 07:20:18,105.234.32.139,GET,/services/realtime_threat_map,500,2216,Malawi
2026-04-12 07:41:18,102.129.81.202,GET,/portal/dashboard.html,200,5765,South Africa
2026-04-12 07:48:18,196.216.198.59,GET,/portal/dashboard.html,404,7879,Botswana
2026-04-12 10:02:18,196.216.2.122,GET,/api/submit_system_maintenance,201,4745,Botswana
2026-04-12 10:42:18,196.216.109.192,GET,/tools/automated_risk_score,500,5994,Botswana
2026-04-12 11:07:18,197.218.8.207,GET,/services/realtime_threat_map,200,7135,Mozambique
2026-04-12 11:51:18,197.242.111.46,GET,/api/submit_system_maintenance,201,2569,South Africa
2026-04-12 12:42:18,168.167.6.202,GET,/api/submit_system_maintenance,201,4145,Botswana
2026-04-12 13:30:18,168.167.12.163,GET,/ai/advisory_chat_start,404,3640,Botswana
2026-04-12 14:07:18,196.216.49.240,GET,/api/submit_system_maintenance,201,6912,Botswana
2026-04-12 14:54:18,196.216.18.248,GET,/api/submit_system_maintenance,201,3208,Botswana
2026-04-12 14:56:18,196.216.149.224,GET,/services/realtime_threat_map,500,6990,Botswana
2026-04-12 16:19:18,197.215.44.23,GET,/ai/advisory_chat_start,200,5677,Zambia
2026-04-12 16:22:18,168.167.140.206,GET,/expansion/sadc_promo_june,201,9287,Botswana
2026-04-12 16:56:18,196.44.102.232,GET,/portal/dashboard.html,200,6315,Namibia
2026-04-12 17:02:18,196.216.228.74,GET,/api/submit_system_maintenance,201,3685,Botswana
2026-04-12 17:21:18,168.253.82.185,GET,/services/realtime_threat_map,200,2668,Eswatini
2026-04-12 18:31:18,102.129.243.163,GET,/portal/dashboard.html,200,6796,South Africa
2026-04-12 18:38:18,197.242.74.177,GET,/portal/dashboard.html,200,2053,South Africa
2026-04-12 19:33:18,102.129.254.198,GET,/tools/automated_risk_score,500,5328,South Africa
2026-04-12 20:21:18,197.242.122.39,GET,/ai/advisory_chat_start,200,9665,South Africa
2026-04-12 21:45:18,197.242.24.212,GET,/portal/dashboard.html,200,8023,South Africa
2026-04-12 22:26:18,154.250.60.225,GET,/portal/dashboard.html,404,6971,Zimbabwe
2026-04-13 02:16:18,105.232.193.215,GET,/services/realtime_threat_map,200,6737,Eswatini
2026-04-13 03:10:18,197.215.157.239,GET,/portal/dashboard.html,200,5537,Zambia
2026-04-13 03:12:18,168.167.141.8,GET,/ai/advisory_chat_start,200,7428,Botswana
2026-04-13 04:30:18,102.129.133.155,GET,/ai/advisory_chat_start,500,6727,South Africa
2026-04-13 04:38:18,102.129.169.62,GET,/portal/dashboard.html,200,3142,South Africa
2026-04-13 07:09:18,41.221.82.180,GET,/ai/advisory_chat_start,200,7559,Mozambique
2026-04-13 08:02:18,168.167.3.83,GET,/portal/dashboard.html,500,6270,Botswana
2026-04-13 12:12:18,197.242.229.253,GET,/api/submit_system_maintenance,201,9971,South Africa
2026-04-13 12:15:18,168.167.211.121,GET,/portal/dashboard.html,200,4099,Botswana
2026-04-13 12:39:18,102.129.59.231,GET,/api/submit_system_maintenance,201,7174,South Africa
2026-04-13 12:44:18,102.129.238.44,GET,/api/submit_system_maintenance,201,9202,South Africa
2026-04-13 14:16:18,41.221.55.84,GET,/services/realtime_threat_map,200,6107,Mozambique
2026-04-13 14:26:18,196.216.236.215,GET,/portal/dashboard.html,200,3957,Botswana
2026-04-13 14:44:18,196.216.205.189,GET,/portal/dashboard.html,200,4080,Botswana
2026-04-13 15:44:18,102.129.10.62,GET,/api/submit_system_maintenance,201,2790,South Africa
2026-04-13 16:00:18,168.167.23.236,GET,/api/submit_system_maintenance,201,5118,Botswana
2026-04-13 16:09:18,41.203.148.106,GET,/portal/dashboard.html,200,7659,Lesotho
2026-04-13 17:22:18,196.202.222.179,GET,/tools/automated_risk_score,500,6047,Lesotho
2026-04-13 17:50:18,168.167.32.158,GET,/services/realtime_threat_map,200,8049,Botswana
2026-04-13 17:52:18,197.242.23.39,GET,/api/submit_system_maintenance,201,3025,South Africa
2026-04-13 19:21:18,102.129.238.229,GET,/ai/advisory_chat_start,200,8129,South Africa
2026-04-13 19:50:18,41.223.188.27,GET,/services/realtime_threat_map,200,2579,Angola
2026-04-13 19:57:18,197.215.82.82,GET,/ai/advisory_chat_start,500,5243,Zambia
2026-04-13 20:11:18,168.167.216.220,GET,/ai/advisory_chat_start,404,3829,Botswana
2026-04-13 20:44:18,168.167.221.45,GET,/portal/dashboard.html,500,2495,Botswana
2026-04-13 22:26:18,197.188.105.49,GET,/ai/advisory_chat_start,500,9451,Namibia
2026-04-13 22:37:18,196.216.41.96,GET,/ai/advisory_chat_start,200,9470,Botswana
2026-04-13 22:53:18,197.215.13.246,GET,/portal/dashboard.html,200,9918,Zambia
2026-04-13 22:54:18,196.216.105.167,GET,/ai/advisory_chat_start,200,9187,Botswana
2026-04-13 23:02:18,196.216.122.144,GET,/ai/advisory_chat_start,500,6003,Botswana
2026-04-13 23:23:18,196.216.122.77,GET,/ai/advisory_chat_start,200,2728,Botswana
2026-04-13 23:36:18,197.242.159.4,GET,/portal/dashboard.html,500,3984,South Africa
2026-04-14 00:20:18,154.250.252.72,GET,/tools/automated_risk_score,200,6218,Zimbabwe
2026-04-14 00:29:18,196.216.22.166,GET,/portal/dashboard.html,404,4641,Botswana
2026-04-14 02:00:18,196.216.218.106,GET,/portal/dashboard.html,200,6462,Botswana
2026-04-14 02:23:18,196.216.146.192,GET,/portal/dashboard.html,200,2145,Botswana
2026-04-14 03:01:18,168.167.170.221,GET,/ai/advisory_chat_start,200,3531,Botswana
2026-04-14 03:05:18,102.129.161.34,GET,/ai/advisory_chat_start,500,6425,South Africa
2026-04-14 03:13:18,196.216.82.163,GET,/services/realtime_threat_map,200,5830,Botswana
2026-04-14 03:44:18,41.222.94.60,GET,/portal/dashboard.html,404,3611,Zambia
2026-04-14 04:45:18,102.129.140.221,GET,/portal/dashboard.html,404,2499,South Africa
2026-04-14 04:53:18,41.190.138.182,GET,/portal/dashboard.html,404,9879,Malawi
2026-04-14 04:58:18,168.167.73.25,GET,/ai/advisory_chat_start,404,6043,Botswana
2026-04-14 06:16:18,197.215.61.78,GET,/portal/dashboard.html,200,8330,Zambia
2026-04-14 06:56:18,168.167.10.209,GET,/ai/advisory_chat_start,404,7919,Botswana
2026-04-14 07:34:18,197.218.4.184,GET,/tools/automated_risk_score,500,2298,Mozambique
2026-04-14 08:38:18,41.190.132.244,GET,/ai/advisory_chat_start,500,8752,Malawi
2026-04-14 10:15:18,168.167.60.162,GET,/ai/advisory_chat_start,500,3091,Botswana
2026-04-14 10:33:18,168.167.193.234,GET,/expansion/sadc_promo_june,201,9731,Botswana
2026-04-14 10:49:18,168.167.136.57,GET,/services/realtime_threat_map,200,5467,Botswana
2026-04-14 11:10:18,196.44.43.187,GET,/portal/dashboard.html,200,7459,Namibia
2026-04-14 11:46:18,41.222.33.63,GET,/portal/dashboard.html,404,8850,Zambia
2026-04-14 15:31:18,197.242.250.188,GET,/api/submit_system_maintenance,201,4128,South Africa
2026-04-14 16:29:18,196.216.203.161,GET,/ai/advisory_chat_start,404,8207,Botswana
2026-04-14 16:40:18,102.129.141.61,GET,/portal/dashboard.html,200,6069,South Africa
2026-04-14 16:44:18,197.215.226.186,GET,/portal/dashboard.html,500,8046,Zambia
2026-04-14 17:14:18,41.223.170.120,GET,/ai/advisory_chat_start,200,8955,Angola
2026-04-14 18:30:18,41.222.112.31,GET,/services/realtime_threat_map,200,3353,Zambia
2026-04-14 19:38:18,102.129.206.14,GET,/ai/advisory_chat_start,500,3740,South Africa
2026-04-14 20:00:18,197.242.58.139,GET,/portal/dashboard.html,200,6127,South Africa
2026-04-14 20:11:18,41.223.189.151,GET,/ai/advisory_chat_start,200,6534,Angola
2026-04-14 20:34:18,154.250.64.160,GET,/portal/dashboard.html,200,6929,Zimbabwe
2026-04-14 22:29:18,102.129.245.211,GET,/portal/dashboard.html,200,8491,South Africa
2026-04-14 22:47:18,196.216.235.119,GET,/portal/dashboard.html,500,7743,Botswana
2026-04-14 22:50:18,168.167.141.70,GET,/portal/dashboard.html,200,6176,Botswana
2026-04-14 23:48:18,196.216.99.81,GET,/portal/dashboard.html,500,4504,Botswana
2026-04-15 00:07:18,196.216.159.105,GET,/portal/dashboard.html,200,8527,Botswana
2026-04-15 00:42:18,196.216.37.82,GET,/ai/advisory_chat_start,200,8076,Botswana
2026-04-15 01:18:18,105.234.129.124,GET,/portal/dashboard.html,200,4916,Malawi
2026-04-15 01:46:18,41.221.225.186,GET,/ai/advisory_chat_start,200,5360,Mozambique
2026-04-15 01:50:18,41.222.129.216,GET,/portal/dashboard.html,500,5676,Zambia
2026-04-15 01:54:18,168.167.121.78,GET,/ai/advisory_chat_start,404,2491,Botswana
2026-04-15 02:26:18,197.242.251.61,GET,/ai/advisory_chat_start,200,3877,South Africa
2026-04-15 03:25:18,168.167.248.74,GET,/ai/advisory_chat_start,200,8523,Botswana
2026-04-15 03:50:18,196.216.30.182,GET,/ai/advisory_chat_start,200,3525,Botswana
2026-04-15 03:57:18,197.242.15.187,GET,/portal/dashboard.html,500,6542,South Africa
2026-04-15 04:06:18,196.216.219.236,GET,/tools/automated_risk_score,404,8304,Botswana
2026-04-15 05:48:18,196.216.98.223,GET,/ai/advisory_chat_start,500,4992,Botswana
2026-04-15 06:01:18,102.129.254.66,GET,/portal/dashboard.html,404,5649,South Africa
2026-04-15 06:39:18,41.222.221.163,GET,/services/realtime_threat_map,200,7386,Zambia
2026-04-15 07:13:18,196.216.180.92,GET,/portal/dashboard.html,200,9305,Botswana
2026-04-15 07:56:18,102.129.55.251,GET,/portal/dashboard.html,200,6242,South Africa
2026-04-15 08:43:18,102.129.249.100,GET,/portal/dashboard.html,200,8320,South Africa
2026-04-15 08:57:18,168.167.8.112,GET,/tools/automated_risk_score,404,6272,Botswana
2026-04-15 09:39:18,197.215.192.144,GET,/portal/dashboard.html,200,9760,Zambia
2026-04-15 10:00:18,102.129.119.1,GET,/expansion/sadc_promo_june,201,5428,South Africa
2026-04-15 10:00:18,102.129.238.161,GET,/expansion/sadc_promo_june,201,3608,South Africa
2026-04-15 13:50:18,41.221.142.219,GET,/tools/automated_risk_score,200,8073,Mozambique
2026-04-15 14:58:18,197.94.174.153,GET,/services/realtime_threat_map,500,9482,Angola
2026-04-15 15:10:18,196.216.14.69,GET,/expansion/sadc_promo_june,201,6202,Botswana
2026-04-15 15:27:18,102.129.62.160,GET,/expansion/sadc_promo_june,201,7277,South Africa
2026-04-15 15:47:18,197.242.168.23,GET,/api/submit_system_maintenance,201,8361,South Africa
2026-04-15 16:25:18,105.232.151.5,GET,/services/realtime_threat_map,200,8187,Eswatini
2026-04-15 16:27:18,102.129.146.166,GET,/expansion/sadc_promo_june,201,9838,South Africa
2026-04-15 17:58:18,168.167.26.157,GET,/portal/dashboard.html,200,6035,Botswana
2026-04-15 18:40:18,102.129.93.218,GET,/services/realtime_threat_map,200,7329,South Africa
2026-04-15 19:42:18,197.242.134.109,GET,/portal/dashboard.html,200,3065,South Africa
2026-04-15 21:08:18,41.222.116.73,GET,/services/realtime_threat_map,200,4236,Zambia
2026-04-15 22:42:18,197.188.7.158,GET,/portal/dashboard.html,200,7078,Namibia
2026-04-15 22:47:18,168.167.170.38,GET,/portal/dashboard.html,500,4795,Botswana
2026-04-15 22:55:18,196.44.134.230,GET,/ai/advisory_chat_start,404,5970,Namibia
2026-04-16 01:10:18,102.129.97.70,GET,/services/realtime_threat_map,200,2227,South Africa
2026-04-16 01:36:18,196.216.132.45,GET,/portal/dashboard.html,404,9179,Botswana
2026-04-16 01:51:18,102.129.211.86,GET,/ai/advisory_chat_start,200,9769,South Africa
2026-04-16 04:01:18,197.215.223.209,GET,/portal/dashboard.html,500,3135,Zambia
2026-04-16 04:04:18,41.221.40.108,GET,/ai/advisory_chat_start,200,8397,Mozambique
2026-04-16 04:17:18,168.167.49.176,GET,/portal/dashboard.html,200,3635,Botswana
2026-04-16 04:24:18,197.242.165.244,GET,/services/realtime_threat_map,200,4089,South Africa
2026-04-16 04:57:18,197.242.146.193,GET,/ai/advisory_chat_start,404,5595,South Africa
2026-04-16 05:36:18,102.129.194.20,GET,/ai/advisory_chat_start,404,4879,South Africa
2026-04-16 06:24:18,105.234.233.196,GET,/services/realtime_threat_map,404,9939,Malawi
2026-04-16 07:12:18,196.216.63.97,GET,/portal/dashboard.html,200,2087,Botswana
2026-04-16 08:09:18,196.216.174.164,GET,/ai/advisory_chat_start,404,8320,Botswana
2026-04-16 08:30:18,168.253.215.213,GET,/services/realtime_threat_map,404,8572,Eswatini
2026-04-16 09:04:18,197.94.146.94,GET,/ai/advisory_chat_start,200,2375,Angola
2026-04-16 09:23:18,197.94.179.229,GET,/ai/advisory_chat_start,200,3351,Angola
2026-04-16 09:49:18,41.220.88.68,GET,/services/realtime_threat_map,200,2377,Zimbabwe
2026-04-16 10:08:18,102.129.8.251,GET,/api/submit_system_maintenance,201,7363,South Africa
2026-04-16 10:08:18,197.215.226.171,GET,/services/realtime_threat_map,200,9645,Zambia
2026-04-16 10:32:18,196.216.173.114,GET,/ai/advisory_chat_start,500,6242,Botswana
2026-04-16 10:46:18,196.216.46.124,GET,/api/submit_system_maintenance,201,4737,Botswana
2026-04-16 10:52:18,197.94.240.252,GET,/services/realtime_threat_map,200,3791,Angola
2026-04-16 10:52:18,196.216.243.207,GET,/api/submit_system_maintenance,201,3170,Botswana
2026-04-16 11:35:18,168.167.84.79,GET,/api/submit_system_maintenance,201,7771,Botswana
2026-04-16 11:59:18,196.216.49.223,GET,/api/submit_system_maintenance,201,4737,Botswana
2026-04-16 12:25:18,197.242.35.138,GET,/api/submit_system_maintenance,201,6944,South Africa
2026-04-16 12:49:18,197.188.158.116,GET,/services/realtime_threat_map,200,4220,Namibia
2026-04-16 13:00:18,168.167.31.9,GET,/expansion/sadc_promo_june,201,6258,Botswana
2026-04-16 13:24:18,41.220.46.243,GET,/ai/advisory_chat_start,200,4236,Zimbabwe
2026-04-16 13:34:18,197.242.250.3,GET,/api/submit_system_maintenance,201,8037,South Africa
2026-04-16 14:00:18,196.216.14.250,GET,/expansion/sadc_promo_june,201,4905,Botswana
2026-04-16 15:11:18,196.216.126.105,GET,/expansion/sadc_promo_june,201,5917,Botswana
2026-04-16 15:34:18,197.94.191.46,GET,/ai/advisory_chat_start,200,7897,Angola
2026-04-16 16:12:18,105.232.97.44,GET,/services/realtime_threat_map,404,8273,Eswatini
2026-04-16 16:15:18,197.94.128.80,GET,/ai/advisory_chat_start,404,7839,Angola
2026-04-16 16:17:18,168.167.122.70,GET,/ai/advisory_chat_start,404,8567,Botswana
2026-04-16 16:39:18,168.167.22.104,GET,/expansion/sadc_promo_june,201,8401,Botswana
2026-04-16 17:40:18,197.215.195.243,GET,/portal/dashboard.html,200,7932,Zambia
2026-04-16 18:05:18,196.44.13.129,GET,/services/realtime_threat_map,200,6505,Namibia
2026-04-16 18:10:18,154.250.252.150,GET,/ai/advisory_chat_start,200,6229,Zimbabwe
2026-04-16 18:33:18,168.167.15.97,GET,/portal/dashboard.html,200,8750,Botswana
2026-04-16 18:37:18,196.44.17.39,GET,/services/realtime_threat_map,500,4739,Namibia
2026-04-16 19:22:18,196.216.159.151,GET,/portal/dashboard.html,500,2978,Botswana
2026-04-16 19:47:18,197.242.203.154,GET,/services/realtime_threat_map,200,7772,South Africa
2026-04-16 21:53:18,168.167.238.26,GET,/ai/advisory_chat_start,404,2692,Botswana
2026-04-16 22:19:18,196.216.192.190,GET,/ai/advisory_chat_start,200,3100,Botswana
2026-04-16 23:18:18,102.129.75.135,GET,/ai/advisory_chat_start,500,2646,South Africa
2026-04-16 23:53:18,197.94.69.223,GET,/tools/automated_risk_score,404,8836,Angola
2026-04-17 00:27:18,168.167.18.172,GET,/services/realtime_threat_map,200,2101,Botswana
2026-04-17 00:47:18,168.167.32.176,GET,/ai/advisory_chat_start,404,7623,Botswana
2026-04-17 01:12:18,197.188.192.35,GET,/portal/dashboard.html,200,3581,Namibia
2026-04-17 01:43:18,168.167.213.53,GET,/tools/automated_risk_score,404,2064,Botswana
2026-04-17 01:57:18,168.167.166.16,GET,/portal/dashboard.html,200,4101,Botswana
2026-04-17 02:07:18,168.167.84.5,GET,/portal/dashboard.html,500,2740,Botswana
2026-04-17 02:38:18,102.129.9.202,GET,/services/realtime_threat_map,500,9655,South Africa
2026-04-17 02:46:18,196.216.241.167,GET,/ai/advisory_chat_start,200,7198,Botswana
2026-04-17 03:02:18,197.218.81.15,GET,/portal/dashboard.html,404,6394,Mozambique
2026-04-17 03:16:18,197.242.86.177,GET,/ai/advisory_chat_start,500,7252,South Africa
2026-04-17 03:24:18,196.216.23.29,GET,/tools/automated_risk_score,200,4926,Botswana
2026-04-17 03:27:18,197.242.51.131,GET,/ai/advisory_chat_start,200,6607,South Africa
2026-04-17 03:28:18,196.216.107.195,GET,/tools/automated_risk_score,200,3056,Botswana
2026-04-17 03:31:18,197.215.208.8,GET,/portal/dashboard.html,500,3360,Zambia
2026-04-17 03:40:18,102.129.183.185,GET,/portal/dashboard.html,200,5921,South Africa
2026-04-17 04:19:18,168.167.46.40,GET,/portal/dashboard.html,500,4390,Botswana
2026-04-17 04:41:18,41.222.74.28,GET,/ai/advisory_chat_start,200,4167,Zambia
2026-04-17 06:04:18,41.221.248.36,GET,/services/realtime_threat_map,200,2660,Mozambique
2026-04-17 06:08:18,168.167.167.113,GET,/services/realtime_threat_map,200,7552,Botswana
2026-04-17 06:09:18,196.216.136.240,GET,/portal/dashboard.html,200,2273,Botswana
2026-04-17 06:58:18,196.216.106.159,GET,/portal/dashboard.html,200,5019,Botswana
2026-04-17 07:49:18,102.129.111.4,GET,/portal/dashboard.html,404,3055,South Africa
2026-04-17 07:51:18,168.167.254.104,GET,/ai/advisory_chat_start,404,2326,Botswana
2026-04-17 09:01:18,168.167.241.135,GET,/expansion/sadc_promo_june,201,2290,Botswana
2026-04-17 09:48:18,154.250.216.147,GET,/tools/automated_risk_score,200,9729,Zimbabwe
2026-04-17 10:43:18,197.242.234.27,GET,/expansion/sadc_promo_june,201,6680,South Africa
2026-04-17 10:46:18,197.242.157.105,GET,/portal/dashboard.html,404,7452,South Africa
2026-04-17 11:01:18,168.167.31.149,GET,/expansion/sadc_promo_june,201,7781,Botswana
2026-04-17 11:09:18,168.167.4.233,GET,/expansion/sadc_promo_june,201,6956,Botswana
2026-04-17 11:13:18,105.232.90.13,GET,/portal/dashboard.html,500,2977,Eswatini
2026-04-17 11:46:18,197.218.189.236,GET,/services/realtime_threat_map,200,9822,Mozambique
2026-04-17 12:01:18,168.167.28.100,GET,/api/submit_system_maintenance,201,4046,Botswana
2026-04-17 12:43:18,168.253.207.55,GET,/portal/dashboard.html,200,7671,Eswatini
2026-04-17 12:51:18,102.129.202.119,GET,/ai/advisory_chat_start,404,7050,South Africa
2026-04-17 12:55:18,197.242.121.36,GET,/ai/advisory_chat_start,404,3175,South Africa
2026-04-17 13:52:18,196.216.64.121,GET,/api/submit_system_maintenance,201,4928,Botswana
2026-04-17 14:40:18,102.129.13.192,GET,/api/submit_system_maintenance,201,2972,South Africa
2026-04-17 14:51:18,197.242.237.237,GET,/expansion/sadc_promo_june,201,3534,South Africa
2026-04-17 15:52:18,196.216.42.116,GET,/services/realtime_threat_map,500,2268,Botswana
2026-04-17 16:05:18,197.242.181.36,GET,/api/submit_system_maintenance,201,7397,South Africa
2026-04-17 16:41:18,196.216.197.39,GET,/services/realtime_threat_map,200,6997,Botswana
2026-04-17 17:03:18,168.167.43.144,GET,/expansion/sadc_promo_june,201,7603,Botswana
2026-04-17 17:07:18,168.167.65.102,GET,/expansion/sadc_promo_june,201,5303,Botswana
2026-04-17 17:12:18,197.242.61.8,GET,/api/submit_system_maintenance,201,9494,South Africa
2026-04-17 17:24:18,41.190.53.242,GET,/portal/dashboard.html,200,3928,Malawi
2026-04-17 17:49:18,102.129.96.179,GET,/api/submit_system_maintenance,201,6169,South Africa
2026-04-17 17:52:18,197.94.95.155,GET,/ai/advisory_chat_start,200,6390,Angola
2026-04-17 20:08:18,168.167.97.65,GET,/portal/dashboard.html,500,9595,Botswana
2026-04-17 21:00:18,168.167.123.134,GET,/tools/automated_risk_score,200,8786,Botswana
2026-04-17 21:27:18,168.167.237.34,GET,/ai/advisory_chat_start,200,7690,Botswana
2026-04-17 22:37:18,196.44.122.222,GET,/portal/dashboard.html,200,6842,Namibia
2026-04-17 23:15:18,197.215.15.211,GET,/ai/advisory_chat_start,404,8040,Zambia
2026-04-17 23:49:18,102.129.43.8,GET,/portal/dashboard.html,200,5354,South Africa
2026-04-17 23:49:18,197.242.225.131,GET,/services/realtime_threat_map,500,3029,South Africa
2026-04-18 00:58:18,41.222.225.89,GET,/portal/dashboard.html,500,3870,Zambia
2026-04-18 01:44:18,102.129.1.178,GET,/services/realtime_threat_map,500,9802,South Africa
2026-04-18 01:50:18,196.216.139.13,GET,/ai/advisory_chat_start,200,2065,Botswana
2026-04-18 02:24:18,196.202.81.116,GET,/services/realtime_threat_map,200,4659,Lesotho
2026-04-18 04:19:18,168.167.12.234,GET,/portal/dashboard.html,200,6027,Botswana
2026-04-18 05:27:18,196.216.181.153,GET,/ai/advisory_chat_start,200,9403,Botswana
2026-04-18 05:44:18,197.94.249.91,GET,/services/realtime_threat_map,404,8685,Angola
2026-04-18 07:10:18,168.167.22.114,GET,/ai/advisory_chat_start,200,5766,Botswana
2026-04-18 07:58:18,197.188.60.131,GET,/ai/advisory_chat_start,200,7001,Namibia
2026-04-18 08:11:18,197.242.103.19,GET,/ai/advisory_chat_start,200,2930,South Africa
2026-04-18 08:44:18,196.216.50.241,GET,/tools/automated_risk_score,200,6198,Botswana
2026-04-18 08:57:18,196.216.233.108,GET,/ai/advisory_chat_start,200,7791,Botswana
2026-04-18 09:15:18,102.129.169.160,GET,/ai/advisory_chat_start,200,5183,South Africa
2026-04-18 09:23:18,197.94.24.246,GET,/ai/advisory_chat_start,500,5444,Angola
2026-04-18 09:31:18,168.167.233.133,GET,/api/submit_system_maintenance,201,2225,Botswana
2026-04-18 09:45:18,41.221.83.203,GET,/services/realtime_threat_map,200,3159,Mozambique
2026-04-18 10:43:18,102.129.137.242,GET,/expansion/sadc_promo_june,201,2921,South Africa
2026-04-18 11:17:18,41.223.89.121,GET,/portal/dashboard.html,200,4510,Angola
2026-04-18 11:24:18,168.167.115.253,GET,/expansion/sadc_promo_june,201,6203,Botswana
2026-04-18 12:56:18,41.222.35.236,GET,/portal/dashboard.html,404,9730,Zambia
2026-04-18 13:02:18,196.216.16.36,GET,/api/submit_system_maintenance,201,6830,Botswana
2026-04-18 13:14:18,168.167.170.67,GET,/ai/advisory_chat_start,404,7194,Botswana
2026-04-18 13:54:18,197.94.229.208,GET,/ai/advisory_chat_start,200,9786,Angola
2026-04-18 15:23:18,154.250.223.108,GET,/portal/dashboard.html,404,8968,Zimbabwe
2026-04-18 15:28:18,197.94.1.188,GET,/services/realtime_threat_map,200,9545,Angola
2026-04-18 16:03:18,168.167.178.118,GET,/api/submit_system_maintenance,201,9323,Botswana
2026-04-18 16:25:18,168.167.47.17,GET,/portal/dashboard.html,404,2866,Botswana
2026-04-18 17:11:18,168.167.185.91,GET,/expansion/sadc_promo_june,201,6975,Botswana
2026-04-18 17:11:18,168.167.135.251,GET,/expansion/sadc_promo_june,201,6363,Botswana
2026-04-18 17:19:18,196.216.75.14,GET,/expansion/sadc_promo_june,201,8421,Botswana
2026-04-18 17:21:18,197.218.55.7,GET,/services/realtime_threat_map,404,6644,Mozambique
2026-04-18 17:21:18,102.129.46.55,GET,/expansion/sadc_promo_june,201,4095,South Africa
2026-04-18 17:41:18,41.223.138.204,GET,/portal/dashboard.html,500,8654,Angola
2026-04-18 18:03:18,41.223.45.82,GET,/ai/advisory_chat_start,500,2573,Angola
2026-04-18 18:14:18,196.202.243.252,GET,/tools/automated_risk_score,404,3155,Lesotho
2026-04-18 19:48:18,105.234.221.110,GET,/portal/dashboard.html,200,4233,Malawi
2026-04-18 20:09:18,154.250.100.64,GET,/portal/dashboard.html,200,8967,Zimbabwe
2026-04-18 20:29:18,41.203.27.254,GET,/ai/advisory_chat_start,200,6209,Lesotho
2026-04-18 20:38:18,105.234.60.232,GET,/portal/dashboard.html,500,5157,Malawi
2026-04-18 20:46:18,102.129.14.166,GET,/ai/advisory_chat_start,500,8923,South Africa
2026-04-18 21:02:18,197.242.162.64,GET,/services/realtime_threat_map,200,8133,South Africa
2026-04-18 21:14:18,168.253.108.16,GET,/portal/dashboard.html,200,7362,Eswatini
2026-04-18 22:16:18,168.167.159.239,GET,/portal/dashboard.html,500,4697,Botswana
2026-04-18 22:54:18,196.216.232.197,GET,/portal/dashboard.html,404,9770,Botswana
2026-04-19 01:03:18,196.216.162.5,GET,/services/realtime_threat_map,500,3042,Botswana
2026-04-19 01:13:18,168.167.127.36,GET,/portal/dashboard.html,200,7902,Botswana
2026-04-19 02:41:18,197.218.233.241,GET,/ai/advisory_chat_start,500,7562,Mozambique
2026-04-19 03:03:18,41.221.145.75,GET,/ai/advisory_chat_start,200,3452,Mozambique
2026-04-19 03:44:18,168.167.53.248,GET,/tools/automated_risk_score,200,7200,Botswana
2026-04-19 04:15:18,41.220.71.171,GET,/portal/dashboard.html,200,8312,Zimbabwe
2026-04-19 04:27:18,196.216.26.154,GET,/services/realtime_threat_map,200,5419,Botswana
2026-04-19 04:27:18,168.253.214.41,GET,/portal/dashboard.html,404,5673,Eswatini
2026-04-19 05:00:18,168.167.107.204,GET,/ai/advisory_chat_start,500,7448,Botswana
2026-04-19 05:03:18,168.167.250.190,GET,/portal/dashboard.html,500,4882,Botswana
2026-04-19 05:26:18,196.216.94.15,GET,/portal/dashboard.html,200,8720,Botswana
